Date,Adj Close,Close,High,Low,Open,Volume
04-05-2018,5.915575027,5.976500034,5.979750156,5.778250217,5.795750141,400660000
07-05-2018,6.153622627,6.217000008,6.274750233,6.072249889,6.082250118,687616000
08-05-2018,6.196185589,6.260000229,6.262750149,6.167749882,6.21724987,506616000
09-05-2018,6.329313755,6.394499779,6.396749973,6.25274992,6.280250072,596760000
10-05-2018,6.436955452,6.503250122,6.512499809,6.429999828,6.447999954,994080000
11-05-2018,6.298381805,6.363249779,6.494750023,6.263500214,6.319499969,1214456000
14-05-2018,6.318918228,6.383999825,6.462250233,6.360000134,6.401750088,523140000
15-05-2018,6.076419353,6.138999939,6.322500229,6.037499905,6.319749832,963528000
16-05-2018,6.087554455,6.150249958,6.212999821,6.062749863,6.099999905,553828000
17-05-2018,6.129620075,6.192749977,6.287499905,6.135749817,6.15199995,519784000
18-05-2018,6.085821152,6.148499966,6.309249878,6.143499851,6.245250225,483716000
21-05-2018,6.043753147,6.105999947,6.250750065,6.012249947,6.247000217,640624000
22-05-2018,6.005646706,6.067500114,6.144999981,6.006249905,6.11950016,518264000
23-05-2018,6.129201889,6.188499928,6.189750195,6.006249905,6.006999969,442956000
24-05-2018,6.132914543,6.192249775,6.235000134,6.131000042,6.18475008,437372000
25-05-2018,6.17228651,6.231999874,6.24849987,6.169000149,6.204999924,292112000
29-05-2018,6.155200005,6.214749813,6.283500195,6.167500019,6.213749886,352684000
30-05-2018,6.264145374,6.324749947,6.333499908,6.223750114,6.24875021,390996000
31-05-2018,6.244338036,6.304749966,6.380000114,6.281750202,6.292500019,493868000
01-06-2018,6.378786564,6.440499783,6.446750164,6.341249943,6.349999905,421968000
04-06-2018,6.557804108,6.621250153,6.643499851,6.442500114,6.474999905,642024000
05-06-2018,6.563251972,6.626749992,6.664750099,6.579249859,6.624499798,391712000
06-06-2018,6.565233231,6.628749847,6.631999969,6.519249916,6.535749912,371356000
07-06-2018,6.509520531,6.572500229,6.637000084,6.481249809,6.625,369448000
08-06-2018,6.494171143,6.55700016,6.599999905,6.480000019,6.499000072,360456000
11-06-2018,6.453068256,6.515500069,6.586249828,6.502500057,6.544250011,265372000
12-06-2018,6.501597404,6.564499855,6.576749802,6.491499901,6.542250156,319160000
13-06-2018,6.497142792,6.559999943,6.641749859,6.550749779,6.565999985,338208000
14-06-2018,6.608811378,6.672749996,6.730000019,6.590499878,6.605500221,430016000
15-06-2018,6.567956448,6.631499767,6.686999798,6.583749771,6.614999771,432260000
18-06-2018,6.56374836,6.627250195,6.644999981,6.559500217,6.586999893,356268000
19-06-2018,6.441926956,6.50425005,6.59100008,6.375500202,6.522999763,594932000
20-06-2018,6.494914532,6.557750225,6.611249924,6.506999969,6.545750141,369780000
21-06-2018,6.366159916,6.427750111,6.608500004,6.420000076,6.590000153,359516000
22-06-2018,6.213634491,6.273749828,6.462250233,6.258250237,6.448750019,434160000
25-06-2018,5.920719147,5.978000164,6.170000076,5.888500214,6.166250229,665816000
26-06-2018,5.991781712,6.049749851,6.141250134,5.997749805,6.09250021,478884000
27-06-2018,5.836532116,5.893000126,6.160749912,5.887499809,6.09375,453892000
28-06-2018,5.963802338,6.021500111,6.033500195,5.875249863,5.882999897,338012000
29-06-2018,5.865751266,5.922500134,6.099999905,5.921249866,6.087250233,392300000
02-07-2018,5.997971535,6.056000233,6.05975008,5.831500053,5.852250099,357572000
03-07-2018,5.864264488,5.921000004,6.097000122,5.912499905,6.09100008,222732000
05-07-2018,6.010103703,6.068250179,6.073249817,5.9375,5.976749897,306216000
06-07-2018,6.124001503,6.18324995,6.19175005,6.021999836,6.043499947,296352000
09-07-2018,6.171542168,6.231249809,6.268000126,6.151750088,6.258250237,303880000
10-07-2018,6.270584106,6.331250191,6.353499889,6.203000069,6.243750095,360016000
11-07-2018,6.128953934,6.188250065,6.272500038,6.177499771,6.237500191,367508000
12-07-2018,6.22056818,6.280749798,6.329249859,6.223999977,6.234000206,345508000
13-07-2018,6.173274517,6.232999802,6.299499989,6.190499783,6.299499989,246988000
16-07-2018,6.145543575,6.204999924,6.258500099,6.192500114,6.204999924,197036000
17-07-2018,6.281478882,6.34224987,6.357500076,6.129499912,6.155250072,362136000
18-07-2018,6.232204914,6.292500019,6.348750114,6.241000175,6.334750175,277640000
19-07-2018,6.240375519,6.300749779,6.334750175,6.258250237,6.273499966,235752000
20-07-2018,6.212150097,6.272250175,6.337500095,6.261250019,6.298250198,222352000
23-07-2018,6.1755023,6.235249996,6.24725008,6.081999779,6.245500088,301584000
24-07-2018,6.158171177,6.217750072,6.371250153,6.199999809,6.283750057,354620000
25-07-2018,6.236413956,6.296750069,6.309500217,6.168749809,6.227250099,319112000
26-07-2018,6.309952736,6.370999813,6.408249855,6.259500027,6.276500225,325124000
27-07-2018,6.24012804,6.300499916,6.414999962,6.245999813,6.407999992,295420000
30-07-2018,6.04476881,6.103250027,6.320750237,6.06799984,6.314750195,340340000
31-07-2018,6.0628438,6.121500015,6.197000027,6.053500175,6.092750072,283988000
01-08-2018,6.10270834,6.16174984,6.209000111,6.097249985,6.153250217,283556000
02-08-2018,6.205463886,6.265500069,6.269499779,6.030250072,6.089749813,269668000
03-08-2018,6.242109299,6.302499771,6.326499939,6.273250103,6.290249825,214288000
06-08-2018,6.289896011,6.350749969,6.354249954,6.242750168,6.289750099,207508000
07-08-2018,6.362196922,6.423749924,6.442500114,6.373000145,6.400000095,258132000
08-08-2018,6.39859581,6.460499763,6.506000042,6.389750004,6.425000191,262100000
09-08-2018,6.350065231,6.411499977,6.481249809,6.403749943,6.478499889,204280000
10-08-2018,6.308714867,6.369750023,6.402500153,6.317500114,6.328750134,256396000
13-08-2018,6.341645241,6.402999878,6.525000095,6.376749992,6.378499985,375208000
14-08-2018,6.473124504,6.535749912,6.550000191,6.425499916,6.509500027,466220000
15-08-2018,6.414937973,6.477000237,6.59100008,6.397500038,6.556749821,591136000
16-08-2018,6.374330521,6.43599987,6.550000191,6.375249863,6.547500134,801260000
17-08-2018,6.061854362,6.120500088,6.324250221,6.093249798,6.323500156,1143188000
20-08-2018,6.136630535,6.196000099,6.329999924,5.967999935,6.079500198,854388000
21-08-2018,6.272316456,6.333000183,6.337500095,6.192500114,6.212500095,673988000
22-08-2018,6.507541656,6.570499897,6.575500011,6.296500206,6.300000191,749856000
23-08-2018,6.607079029,6.671000004,6.736999989,6.517499924,6.531499863,720684000
24-08-2018,6.740289688,6.805500031,6.820250034,6.675000191,6.679500103,531512000
27-08-2018,6.831408501,6.897500038,6.972499847,6.803750038,6.835499763,505776000
28-08-2018,6.793771267,6.859499931,6.914500237,6.738249779,6.891499996,475384000
29-08-2018,6.899310112,6.962250233,6.987500191,6.827000141,6.84800005,420108000
30-08-2018,6.882464409,6.945250034,7.043000221,6.907999992,6.930749893,346608000
31-08-2018,6.953565121,7.017000198,7.03000021,6.914999962,6.925000191,306592000
04-09-2018,7.028383255,7.09250021,7.13049984,6.974999905,7.003749847,391720000
05-09-2018,6.897574425,6.960499763,7.110499859,6.878749847,7.074749947,393156000
06-09-2018,6.756363392,6.81799984,6.946499825,6.784749985,6.943999767,322796000
07-09-2018,6.735057831,6.796500206,6.923250198,6.679749966,6.724999905,295420000
10-09-2018,6.806159019,6.868249893,6.898250103,6.775000095,6.819250107,220140000
11-09-2018,6.75834465,6.820000172,6.909999847,6.800499916,6.821499825,243112000
12-09-2018,6.644384861,6.704999924,6.799499989,6.547999859,6.77974987,419092000
13-09-2018,6.722176075,6.783500195,6.875,6.754000187,6.771500111,305536000
14-09-2018,6.848274231,6.910749912,6.977499962,6.837500095,6.874750137,386936000
17-09-2018,6.78633976,6.848249912,6.934500217,6.828750134,6.885000229,205528000
18-09-2018,6.714247227,6.775499821,6.955999851,6.768750191,6.852250099,299520000
19-09-2018,6.73803091,6.799499989,6.817500114,6.706250191,6.756750107,224860000
20-09-2018,6.59681797,6.657000065,6.718999863,6.602499962,6.676249981,430584000
21-09-2018,6.526707649,6.586249828,6.715000153,6.552750111,6.669000149,435128000
24-09-2018,6.582449913,6.642499924,6.645999908,6.467000008,6.554999828,293912000
25-09-2018,6.649587154,6.710249901,6.735499859,6.622749805,6.709249973,280388000
26-09-2018,6.61267519,6.672999859,6.756000042,6.657000065,6.715250015,268548000
27-09-2018,6.624565601,6.684999943,6.730000019,6.653250217,6.708499908,214428000
28-09-2018,6.961987019,7.025499821,7.047999859,6.789999962,6.818250179,709396000
01-10-2018,7.168602943,7.234000206,7.301499844,7.065000057,7.104000092,622060000
02-10-2018,7.097254276,7.162000179,7.318999767,7.139500141,7.206250191,383964000
03-10-2018,7.10344696,7.168250084,7.240499973,7.063250065,7.232999802,320552000
04-10-2018,6.919128418,6.982250214,7.15625,6.904500008,7.131750107,391220000
05-10-2018,6.685508251,6.746500015,7.019999981,6.688499928,6.957250118,426636000
08-10-2018,6.584183216,6.644249916,6.778999805,6.501999855,6.662499905,408612000
09-10-2018,6.578486919,6.638500214,6.718999863,6.570000172,6.62349987,273500000
10-10-2018,6.086723328,6.142250061,6.577750206,6.139999866,6.531499863,684940000
11-10-2018,5.825109482,5.878250122,6.18900013,5.856500149,6.054249763,725436000
12-10-2018,6.107780457,6.163499832,6.238500118,5.991250038,6.137750149,608236000
15-10-2018,5.831302643,5.884500027,6.150000095,5.883500099,6.150000095,449760000
16-10-2018,6.090190887,6.145750046,6.157000065,5.948500156,5.998250008,408712000
17-10-2018,6.021566391,6.076499939,6.247000217,6.02699995,6.208499908,329668000
18-10-2018,5.934113979,5.988249779,6.185249805,5.927249908,6.146500111,524020000
19-10-2018,5.677455902,5.729249954,6.06374979,5.692500114,6.044000149,613608000
22-10-2018,5.728242874,5.780499935,5.882999897,5.676750183,5.782000065,368844000
23-10-2018,5.476539135,5.526500225,5.604750156,5.417749882,5.510749817,626436000
24-10-2018,4.940182209,4.985249996,5.534749985,4.971250057,5.487750053,884288000
25-10-2018,5.149027348,5.196000099,5.243750095,4.842000008,4.886750221,951720000
26-10-2018,4.912435055,4.957250118,5.120999813,4.828000069,4.957749844,664784000
29-10-2018,4.598547935,4.640500069,5.103250027,4.400249958,5.099750042,758016000
30-10-2018,5.029121399,5.074999809,5.085000038,4.640500069,4.663750172,807192000
31-10-2018,5.223101139,5.270750046,5.314750195,5.100249767,5.241250038,745772000
01-11-2018,5.403456211,5.452750206,5.462250233,5.179749966,5.307499886,566528000
02-11-2018,5.324426174,5.373000145,5.550000191,5.255249977,5.443250179,452960000
05-11-2018,5.246389866,5.294250011,5.383250237,5.131999969,5.359749794,379332000
06-11-2018,5.228800297,5.276500225,5.371250153,5.238999844,5.286250114,299012000
07-11-2018,5.296431065,5.344749928,5.435249805,5.279500008,5.34375,483812000
08-11-2018,5.103194237,5.149750233,5.285749912,5.095749855,5.284999847,511352000
09-11-2018,5.095266819,5.141749859,5.232999802,5.026000023,5.059999943,413240000
12-11-2018,4.695662022,4.738500118,5.071750164,4.716499805,5.049499989,617116000
13-11-2018,4.93770504,4.982749939,5.105249882,4.830999851,4.837250233,644712000
14-11-2018,4.885182858,4.929749966,5.171999931,4.820750237,5.15749979,526580000
15-11-2018,5.014008522,5.05975008,5.132500172,4.887499809,4.923749924,840708000
16-11-2018,4.073587894,4.110750198,4.266499996,4.040249825,4.083000183,1963520000
19-11-2018,3.584796906,3.617500067,4.045499802,3.615750074,4.044750214,1697820000
20-11-2018,3.693306923,3.726999998,3.85649991,3.332750082,3.351500034,1692032000
21-11-2018,3.585044861,3.617749929,3.882499933,3.590250015,3.865499973,1025496000
23-11-2018,3.592228889,3.625,3.739749908,3.569750071,3.582750082,411968000
26-11-2018,3.79166007,3.826250076,3.836750031,3.664000034,3.74725008,814832000
27-11-2018,3.808506012,3.843250036,3.925250053,3.763750076,3.799999952,738060000
28-11-2018,3.965573072,4.001749992,4.006999969,3.828249931,3.961999893,804524000
29-11-2018,3.902336359,3.934000015,4.037499905,3.90350008,4,549172000
30-11-2018,4.052865028,4.085750103,4.09649992,3.892999887,3.943749905,729564000
03-12-2018,4.216783047,4.250999928,4.367000103,4.183499813,4.315000057,890804000
04-12-2018,3.896136045,3.927750111,4.210999966,3.912499905,4.205999851,812112000
06-12-2018,3.925398827,3.957250118,3.962249994,3.770250082,3.786000013,692308000
07-12-2018,3.660548449,3.69024992,3.971750021,3.640500069,3.961499929,681676000
10-12-2018,3.765942812,3.796499968,3.821500063,3.641249895,3.644999981,629472000
11-12-2018,3.674931288,3.704750061,3.897249937,3.625,3.888999939,671912000
12-12-2018,3.692538261,3.722500086,3.819499969,3.620500088,3.710500002,654136000
13-12-2018,3.692290068,3.722249985,3.834500074,3.686000109,3.769750118,471384000
14-12-2018,3.63178134,3.661250114,3.764750004,3.637500048,3.680249929,471820000
17-12-2018,3.560608864,3.58949995,3.703749895,3.530999899,3.631000042,662868000
18-12-2018,3.643933058,3.673500061,3.758249998,3.606250048,3.633749962,564372000
19-12-2018,3.434878349,3.462749958,3.693500042,3.410749912,3.639499903,745364000
20-12-2018,3.350315571,3.377500057,3.545000076,3.317250013,3.454250097,749588000
21-12-2018,3.213178158,3.239249945,3.4375,3.211499929,3.404249907,863740000
24-12-2018,3.151429653,3.177000046,3.249500036,3.112499952,3.162250042,463840000
26-12-2018,3.300718546,3.327500105,3.328500032,3.111500025,3.223500013,695100000
27-12-2018,3.252855539,3.279249907,3.309499979,3.129499912,3.274749994,637044000
28-12-2018,3.314357281,3.341249943,3.43475008,3.257750034,3.299999952,628728000
31-12-2018,3.310637712,3.337500095,3.417749882,3.306499958,3.38499999,465140000
02-01-2019,3.378089666,3.405499935,3.461999893,3.251250029,3.266000032,508752000
03-01-2019,3.17399621,3.199749947,3.378999949,3.192250013,3.344749928,705552000
04-01-2019,3.377346277,3.404750109,3.443249941,3.242500067,3.273499966,585620000
07-01-2019,3.556145191,3.585000038,3.62225008,3.410749912,3.462500095,709160000
08-01-2019,3.467613935,3.49574995,3.669500113,3.422499895,3.667249918,786016000
09-01-2019,3.535810471,3.564500093,3.61225009,3.496500015,3.547499895,617260000
10-01-2019,3.601526499,3.630749941,3.639499903,3.483999968,3.545000076,523156000
11-01-2019,3.690802574,3.720750093,3.743750095,3.580250025,3.608249903,874764000
14-01-2019,3.730729103,3.760999918,3.786499977,3.644249916,3.667999983,730168000
15-01-2019,3.716593504,3.746750116,3.83375001,3.728250027,3.79399991,617012000
16-01-2019,3.691050768,3.720999956,3.807499886,3.715500116,3.774250031,470104000
17-01-2019,3.762470722,3.792999983,3.833250046,3.660249949,3.687750101,493436000
18-01-2019,3.891672611,3.92324996,3.949500084,3.79124999,3.843250036,651336000
22-01-2019,3.689314604,3.719249964,3.904500008,3.688750029,3.892750025,661552000
23-01-2019,3.702210903,3.732249975,3.864500046,3.700750113,3.775000095,591020000
24-01-2019,3.914239645,3.946000099,3.963749886,3.812750101,3.817500114,708972000
25-01-2019,3.971524715,4.003749847,4.021999836,3.782500029,3.885999918,1154572000
28-01-2019,3.422479868,3.45024991,3.540999889,3.275000095,3.413749933,2511528000
29-01-2019,3.263519526,3.289999962,3.452500105,3.275249958,3.403749943,1153932000
30-01-2019,3.407104731,3.43475008,3.449249983,3.286499977,3.366750002,974228000
31-01-2019,3.564824343,3.59375,3.629750013,3.409499884,3.431499958,842852000
01-02-2019,3.589127302,3.618249893,3.669749975,3.564500093,3.612499952,625048000
04-02-2019,3.699481964,3.729500055,3.76699996,3.611999989,3.634249926,528592000
05-02-2019,3.718577385,3.748749971,3.785749912,3.707499981,3.741499901,542424000
06-02-2019,3.794213772,3.825000048,3.890000105,3.776750088,3.782249928,702464000
07-02-2019,3.655836582,3.685499907,3.780499935,3.642250061,3.778249979,637120000
08-02-2019,3.674435854,3.704250097,3.714999914,3.603250027,3.617749929,461604000
11-02-2019,3.63178134,3.661250114,3.71449995,3.612499952,3.659749985,495180000
12-02-2019,3.748831272,3.779249907,3.795000076,3.685499907,3.700000048,591060000
13-02-2019,3.79123807,3.822000027,3.895750046,3.795249939,3.809000015,605372000
14-02-2019,3.832155228,3.863250017,3.891750097,3.777499914,3.821000099,827264000
15-02-2019,3.901840687,3.933500051,4.096749783,3.91050005,4.073750019,1516748000
19-02-2019,3.884481192,3.915999889,3.99725008,3.90350008,3.922749996,551892000
20-02-2019,3.931846619,3.963749886,4.031499863,3.934250116,3.945499897,540988000
21-02-2019,3.862906456,3.894249916,4.00124979,3.879499912,3.976500034,448548000
22-02-2019,3.947717667,3.979749918,3.998749971,3.932749987,3.946500063,401740000
25-02-2019,3.935318708,3.967250109,4.131999969,3.958499908,4.06400013,656020000
26-02-2019,3.895888567,3.92750001,4.019000053,3.893749952,3.962500095,488464000
27-02-2019,3.853979111,3.885250092,3.939749956,3.827749968,3.913000107,500256000
28-02-2019,3.82940197,3.85649991,3.897500038,3.834000111,3.875,324944000
01-03-2019,3.883768082,3.911250114,3.953749895,3.84800005,3.906749964,357188000
04-03-2019,3.891960144,3.919500113,3.97300005,3.862499952,3.950000048,409992000
05-03-2019,3.885505438,3.913000107,3.951499939,3.848999977,3.903749943,362924000
06-03-2019,3.774540901,3.801249981,3.912499905,3.798500061,3.904000044,403524000
07-03-2019,3.705280542,3.73149991,3.787250042,3.684999943,3.777499914,450104000
08-03-2019,3.739538431,3.766000032,3.776750088,3.619999886,3.641499996,422416000
11-03-2019,4.000194073,4.02850008,4.051499844,3.742249966,3.789750099,859728000
12-03-2019,4.034451962,4.063000202,4.109749794,3.979749918,4.056499958,579576000
13-03-2019,4.185881138,4.215499878,4.244999886,4.093249798,4.100749969,768900000
14-03-2019,4.109918118,4.138999939,4.236750126,4.131249905,4.224750042,519384000
15-03-2019,4.215420723,4.245250225,4.288249969,4.178999901,4.182499886,661484000
18-03-2019,4.194072247,4.223750114,4.331250191,4.196499825,4.27699995,486992000
19-03-2019,4.361884117,4.392749786,4.4375,4.302000046,4.318999767,854972000
20-03-2019,4.3293643,4.360000134,4.475749969,4.324999809,4.421999931,719148000
21-03-2019,4.566188335,4.598499775,4.625,4.378250122,4.383250237,824312000
22-03-2019,4.406320572,4.4375,4.619999886,4.423500061,4.571000099,747644000
25-03-2019,4.313973427,4.344500065,4.461249828,4.277750015,4.396500111,525212000
26-03-2019,4.390678883,4.421750069,4.543749809,4.364999771,4.487249851,703508000
27-03-2019,4.381495476,4.412499905,4.494249821,4.34250021,4.447500229,474372000
28-03-2019,4.400114059,4.431250095,4.497499943,4.37774992,4.43874979,480264000
29-03-2019,4.457458019,4.488999844,4.513500214,4.447750092,4.49849987,456896000
01-04-2019,4.524980545,4.55700016,4.587500095,4.509250164,4.581500053,483824000
02-04-2019,4.542853832,4.574999809,4.619750023,4.538000107,4.581250191,440920000
03-04-2019,4.682366848,4.715499878,4.775000095,4.619999886,4.625,783504000
04-04-2019,4.673429966,4.706500053,4.749249935,4.643249989,4.699999809,457376000
05-04-2019,4.740208626,4.773749828,4.791250229,4.71325016,4.75,481744000
08-04-2019,4.761060715,4.794750214,4.820000172,4.71875,4.743000031,424192000
09-04-2019,4.698254108,4.731500149,4.772250175,4.68900013,4.761000156,439972000
10-04-2019,4.768755913,4.802499771,4.828499794,4.726250172,4.730750084,444772000
11-04-2019,4.754854679,4.788499832,4.836750031,4.738749981,4.804999828,374600000
12-04-2019,4.716872215,4.750249863,4.831500053,4.741499901,4.827499866,471708000
15-04-2019,4.585054874,4.617499828,4.747499943,4.577499866,4.742499828,440092000
16-04-2019,4.672189236,4.705249786,4.72424984,4.624000072,4.657000065,394964000
17-04-2019,4.649349689,4.682250023,4.761499882,4.659749985,4.740499973,351004000
18-04-2019,4.624774933,4.65749979,4.723249912,4.629499912,4.68900013,380988000
22-04-2019,4.678643227,4.711750031,4.727499962,4.602000237,4.633749962,279936000
23-04-2019,4.733256817,4.766749859,4.798250198,4.715250015,4.724999905,346856000
24-04-2019,4.745668888,4.779250145,4.820250034,4.71600008,4.777249813,318204000
25-04-2019,4.639916897,4.672749996,4.761250019,4.59250021,4.738749981,499296000
26-04-2019,4.420965672,4.452250004,4.522250175,4.332499981,4.517749786,868988000
29-04-2019,4.451747894,4.483250141,4.511250019,4.387499809,4.460249901,391920000
30-04-2019,4.493205547,4.525000095,4.550749779,4.431499958,4.450749874,362920000
01-05-2019,4.480049133,4.511750221,4.620250225,4.511499882,4.577750206,354280000
02-05-2019,4.547570705,4.579750061,4.621749878,4.478000164,4.521500111,394684000
03-05-2019,4.543101788,4.575250149,4.598249912,4.513249874,4.58825016,336824000
06-05-2019,4.464657784,4.496250153,4.508500099,4.349999905,4.387499809,422176000
07-05-2019,4.29734087,4.327750206,4.447500229,4.279250145,4.447500229,555220000
08-05-2019,4.317448616,4.34800005,4.428750038,4.288000107,4.300000191,419168000
09-05-2019,4.224854469,4.254749775,4.288249969,4.135000229,4.27850008,660248000
10-05-2019,4.190845013,4.220499992,4.289750099,4.099999905,4.223750114,569500000
13-05-2019,3.933416843,3.961250067,4.110750198,3.945250034,4.087500095,656912000
14-05-2019,4.022535324,4.051000118,4.086500168,3.962249994,4.00124979,524880000
15-05-2019,3.961467981,3.989500046,4.026249886,3.935250044,3.994999886,502320000
16-05-2019,3.976610661,4.004749775,4.047749996,3.941250086,3.983999968,781088000
17-05-2019,3.885753393,3.913249969,4.092750072,3.873500109,3.962500095,1022068000
20-05-2019,3.76709342,3.793750048,3.869250059,3.768749952,3.813750029,572064000
21-05-2019,3.849261761,3.876499891,3.892499924,3.815999985,3.855000019,361848000
22-05-2019,3.778264284,3.805000067,3.863749981,3.79399991,3.837500095,325868000
23-05-2019,3.65712142,3.683000088,3.742249966,3.622750044,3.742249966,591844000
24-05-2019,3.603252172,3.628750086,3.737499952,3.621999979,3.701999903,357584000
28-05-2019,3.558073044,3.583250046,3.679500103,3.581249952,3.646500111,428356000
29-05-2019,3.483847857,3.508500099,3.570499897,3.473500013,3.535249949,559800000
30-05-2019,3.457255363,3.477750063,3.543750048,3.439249992,3.507750034,394300000
31-05-2019,3.366543293,3.386499882,3.496249914,3.384749889,3.428499937,389720000
03-06-2019,3.324790955,3.344500065,3.436749935,3.315000057,3.397749901,478644000
04-06-2019,3.553932905,3.575000048,3.580250025,3.386749983,3.40899992,641836000
05-06-2019,3.511186123,3.532000065,3.654750109,3.495500088,3.649250031,511616000
06-06-2019,3.573317289,3.594500065,3.619250059,3.533750057,3.536250114,408140000
07-06-2019,3.616063833,3.637500048,3.671999931,3.581249952,3.600500107,348856000
10-06-2019,3.688882351,3.710750103,3.779750109,3.694000006,3.694000006,402780000
11-06-2019,3.746540785,3.768749952,3.809000015,3.729000092,3.770999908,383872000
12-06-2019,3.633460999,3.654999971,3.731250048,3.639750004,3.724999905,358892000
13-06-2019,3.684657812,3.706500053,3.724999905,3.659499884,3.677249908,308080000
14-06-2019,3.594690561,3.615999937,3.637249947,3.571000099,3.612750053,394428000
17-06-2019,3.604383469,3.625750065,3.663000107,3.591249943,3.614249945,276040000
18-06-2019,3.799476624,3.822000027,3.87774992,3.676500082,3.6875,581920000
19-06-2019,3.805442572,3.828000069,3.868999958,3.801749945,3.857500076,331644000
20-06-2019,3.829796791,3.852499962,3.93324995,3.838000059,3.919250011,350168000
21-06-2019,3.771641731,3.79399991,3.887000084,3.787499905,3.837500095,434428000
24-06-2019,3.79400897,3.816499949,3.846250057,3.767999887,3.815500021,282948000
25-06-2019,3.76468277,3.786999941,3.897000074,3.784250021,3.821500063,311868000
26-06-2019,3.958036423,3.98149991,4.043000221,3.902250051,3.915250063,584072000
27-06-2019,4.056702614,4.080749989,4.099999905,4.031499863,4.067749977,445440000
28-06-2019,4.081555843,4.105750084,4.134250164,4.058750153,4.125,397668000
01-07-2019,4.129770279,4.154250145,4.348750114,4.116499901,4.314249992,709756000
02-07-2019,4.031849861,4.055749893,4.158750057,4.042500019,4.137499809,400228000
03-07-2019,4.044771671,4.068749905,4.085000038,4.008500099,4.079249859,246636000
05-07-2019,3.982143641,4.005750179,4.014500141,3.941999912,4.010000229,396552000
08-07-2019,3.907088757,3.930249929,3.964750051,3.900000095,3.945749998,329788000
09-07-2019,3.909574032,3.932749987,3.960999966,3.875,3.88774991,342860000
10-07-2019,3.977918863,4.00150013,4.059249878,3.962500095,3.976500034,452076000
11-07-2019,4.13250351,4.157000065,4.197999954,4.037499905,4.074999809,682560000
12-07-2019,4.165555954,4.19024992,4.261750221,4.184999943,4.184999943,506392000
15-07-2019,4.1571064,4.181749821,4.227749825,4.153250217,4.211500168,289840000
16-07-2019,4.152385712,4.177000046,4.204249859,4.120999813,4.166749954,341444000
17-07-2019,4.217746735,4.242750168,4.249750137,4.149250031,4.178750038,348204000
18-07-2019,4.229428291,4.254499912,4.317749977,4.196249962,4.253250122,442192000
19-07-2019,4.186184883,4.210999966,4.299499989,4.204999924,4.293000221,344896000
22-07-2019,4.257759571,4.282999992,4.296000004,4.224999905,4.232500076,315940000
23-07-2019,4.365620136,4.391499996,4.393499851,4.306749821,4.322500229,428176000
24-07-2019,4.440178394,4.466499805,4.472249985,4.358500004,4.434999943,366236000
25-07-2019,4.308956623,4.334499836,4.4375,4.31099987,4.424749851,392700000
26-07-2019,4.350958347,4.376749992,4.423749924,4.361750126,4.361750126,274160000
29-07-2019,4.344744205,4.370500088,4.386750221,4.281750202,4.36950016,248160000
30-07-2019,4.360400677,4.386250019,4.398499966,4.309249878,4.323750019,197772000
31-07-2019,4.193143368,4.217999935,4.355500221,4.175499916,4.354499817,359416000
01-08-2019,4.098703861,4.123000145,4.319499969,4.070499897,4.228499889,421212000
02-08-2019,4.006002426,4.02974987,4.099500179,3.982000113,4.02974987,428348000
05-08-2019,3.747534513,3.769750118,3.846250057,3.722500086,3.845000029,589156000
06-08-2019,3.786304712,3.808749914,3.890749931,3.760750055,3.845000029,361272000
07-08-2019,3.82457757,3.847249985,3.859250069,3.730000019,3.747499943,372560000
08-08-2019,3.933184147,3.956500053,3.957750082,3.847500086,3.905250072,309300000
09-08-2019,3.83178544,3.854500055,3.918750048,3.803750038,3.915250063,341816000
12-08-2019,3.763937473,3.786250114,3.854500055,3.76425004,3.802000046,279200000
13-08-2019,3.878258944,3.901249886,3.94749999,3.745500088,3.784749985,351956000
14-08-2019,3.729640961,3.751749992,3.823750019,3.707750082,3.8125,419880000
15-08-2019,3.697332144,3.719249964,3.790750027,3.68475008,3.770750046,477200000
16-08-2019,3.965492487,3.989000082,4.038499832,3.921999931,3.983750105,1007960000
19-08-2019,4.244339466,4.269499779,4.28550005,4.086750031,4.103000164,815112000
20-08-2019,4.172018051,4.196750164,4.264500141,4.175499916,4.263999939,463188000
21-08-2019,4.255523205,4.280749798,4.336249828,4.241499901,4.263249874,427244000
22-08-2019,4.261736393,4.287000179,4.333250046,4.247499943,4.290500164,303488000
23-08-2019,4.037068367,4.06099987,4.264750004,4.040999889,4.210000038,568056000
26-08-2019,4.111875057,4.136250019,4.164500237,4.097750187,4.140250206,318208000
27-08-2019,4.02116251,4.045000076,4.177499771,4.015500069,4.174749851,290968000
28-08-2019,4.010714054,4.030499935,4.083499908,3.974999905,4.014500141,255612000
29-08-2019,4.15450573,4.175000191,4.207499981,4.118999958,4.122499943,357976000
30-08-2019,4.167192936,4.187749863,4.271500111,4.169499874,4.22149992,290616000
03-09-2019,4.084102154,4.104249954,4.147749901,4.081250191,4.114500046,296140000
04-09-2019,4.198288918,4.218999863,4.226500034,4.165249825,4.165249825,227728000
05-09-2019,4.471441746,4.493500233,4.499750137,4.320000172,4.321750164,695676000
06-09-2019,4.444324493,4.466249943,4.527249813,4.427999973,4.46999979,376976000
09-09-2019,4.490347862,4.512499809,4.599500179,4.495999813,4.497499943,417524000
10-09-2019,4.557019234,4.579500198,4.606249809,4.469749928,4.479499817,352812000
11-09-2019,4.58562851,4.608250141,4.656750202,4.565000057,4.594250202,361512000
